FASITEC DESENVOLVIMENTO E TECNOLOGIA LTDA;;;;;;;;;;;;;;;;;;;;;;;;;;Página:;;1/235;;
CNPJ:;;00483195000178;;;;;;;;;;;;;;;;;;;;;;;;Emissão:;;27/06/2025;;
Período:;;01/01/2024;;;;;;a;;31/12/2024;;;;;;;;;;;;;;;;Hora:;;14:23:05;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RETENÇÕES A COMPENSAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Código;;;;;Imposto;;;;;;Nota;;Tipo;;Data;;Valor Contábil;;Retenção;;;;;;;;Cód. Rec.
Cliente:;;;;;2;;;;;;CAIXA ECONOMICA FEDERAL;;;;;;;;;;;CNPJ:;;;00360305005920;;;;;
;;;16;;;;;IRRF;;;;;;202400000004393;;Serviço;;01/07/2024;;55,20;;2,65;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005110;;Serviço;;01/08/2024;;55,20;;2,65;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005821;;Serviço;;01/09/2024;;55,20;;2,65;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006545;;Serviço;;01/10/2024;;52,80;;2,53;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007270;;Serviço;;07/11/2024;;50,20;;2,41;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008009;;Serviço;;10/12/2024;;50,20;;2,41;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;23,02;;;;;;;;
Cliente:;;;;;425;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000162760;;;;;
;;;16;;;;;IRRF;;;;;;202400000002442;;Serviço;;01/04/2024;;2,40;;0,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003074;;Serviço;;01/05/2024;;2,40;;0,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003720;;Serviço;;01/06/2024;;2,40;;0,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004395;;Serviço;;01/07/2024;;2,40;;0,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005112;;Serviço;;01/08/2024;;2,40;;0,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005823;;Serviço;;01/09/2024;;2,40;;0,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006547;;Serviço;;01/10/2024;;4,80;;0,23;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007272;;Serviço;;07/11/2024;;5,02;;0,24;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008011;;Serviço;;10/12/2024;;5,02;;0,24;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;1,43;;;;;;;;
Cliente:;;;;;426;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000226599;;;;;
;;;16;;;;;IRRF;;;;;;202400000002444;;Serviço;;01/04/2024;;99,96;;4,80;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003076;;Serviço;;01/05/2024;;104,04;;4,99;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003722;;Serviço;;01/06/2024;;110,16;;5,29;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004399;;Serviço;;01/07/2024;;114,24;;5,48;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005117;;Serviço;;01/08/2024;;132,60;;6,36;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005828;;Serviço;;01/09/2024;;132,60;;6,36;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006553;;Serviço;;01/10/2024;;142,80;;6,85;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007278;;Serviço;;07/11/2024;;146,88;;7,05;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008017;;Serviço;;10/12/2024;;128,52;;6,17;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;53,35;;;;;;;;
Cliente:;;;;;427;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000564800;;;;;
;;;16;;;;;IRRF;;;;;;202400000002445;;Serviço;;01/04/2024;;194,40;;9,33;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003077;;Serviço;;01/05/2024;;199,20;;9,56;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003723;;Serviço;;01/06/2024;;216,00;;10,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004400;;Serviço;;01/07/2024;;204,00;;9,79;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005118;;Serviço;;01/08/2024;;206,40;;9,91;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005829;;Serviço;;01/09/2024;;208,80;;10,02;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006554;;Serviço;;01/10/2024;;222,50;;10,68;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007279;;Serviço;;07/11/2024;;237,50;;11,40;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008018;;Serviço;;10/12/2024;;242,50;;11,64;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;92,70;;;;;;;;
Cliente:;;;;;428;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000434272;;;;;
;;;16;;;;;IRRF;;;;;;202400000002446;;Serviço;;01/04/2024;;628,80;;30,18;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003078;;Serviço;;01/05/2024;;638,40;;30,64;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003724;;Serviço;;01/06/2024;;640,80;;30,76;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004401;;Serviço;;01/07/2024;;631,20;;30,30;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005119;;Serviço;;01/08/2024;;636,00;;30,53;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005830;;Serviço;;01/09/2024;;636,00;;30,53;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006555;;Serviço;;01/10/2024;;657,62;;31,57;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007280;;Serviço;;07/11/2024;;670,17;;32,17;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008019;;Serviço;;10/12/2024;;660,13;;31,69;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;278,37;;;;;;;;
Cliente:;;;;;429;;;;;;BANCO DO BRASIL S/A;;;;;;;;;;;CNPJ:;;;00000000033600;;;;;
;;;16;;;;;IRRF;;;;;;202400000002447;;Serviço;;01/04/2024;;22,55;;1,08;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002452;;Serviço;;01/04/2024;;1.231,20;;59,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003079;;Serviço;;01/05/2024;;22,55;;1,08;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003084;;Serviço;;01/05/2024;;1.302,45;;62,52;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003725;;Serviço;;01/06/2024;;24,60;;1,18;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003730;;Serviço;;01/06/2024;;1.328,10;;63,75;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;188,71;;;;;;;;
Cliente:;;;;;430;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000286060;;;;;
;;;16;;;;;IRRF;;;;;;202400000002448;;Serviço;;01/04/2024;;40,20;;1,93;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002451;;Serviço;;01/04/2024;;58,50;;2,81;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003080;;Serviço;;01/05/2024;;40,20;;1,93;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003083;;Serviço;;01/05/2024;;56,55;;2,71;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003726;;Serviço;;01/06/2024;;42,21;;2,03;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003729;;Serviço;;01/06/2024;;52,65;;2,53;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004402;;Serviço;;01/07/2024;;44,22;;2,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004405;;Serviço;;01/07/2024;;54,81;;2,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005120;;Serviço;;01/08/2024;;45,98;;2,21;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005123;;Serviço;;01/08/2024;;54,81;;2,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005831;;Serviço;;01/09/2024;;45,98;;2,21;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005834;;Serviço;;01/09/2024;;54,81;;2,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006556;;Serviço;;01/10/2024;;43,89;;2,11;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006559;;Serviço;;01/10/2024;;54,81;;2,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007281;;Serviço;;07/11/2024;;41,80;;2,01;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007284;;Serviço;;07/11/2024;;54,81;;2,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008020;;Serviço;;10/12/2024;;41,80;;2,01;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008023;;Serviço;;10/12/2024;;54,81;;2,63;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;42,39;;;;;;;;
Cliente:;;;;;431;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000011711;;;;;
;;;16;;;;;IRRF;;;;;;202400000002449;;Serviço;;01/04/2024;;2,03;;0,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002500;;Serviço;;01/04/2024;;324,36;;15,57;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003081;;Serviço;;01/05/2024;;2,03;;0,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003140;;Serviço;;01/05/2024;;326,40;;15,67;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003727;;Serviço;;01/06/2024;;2,03;;0,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003787;;Serviço;;01/06/2024;;328,44;;15,77;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004403;;Serviço;;01/07/2024;;2,03;;0,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004460;;Serviço;;01/07/2024;;324,36;;15,57;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005121;;Serviço;;01/08/2024;;2,03;;0,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005179;;Serviço;;01/08/2024;;324,36;;15,57;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005832;;Serviço;;01/09/2024;;2,03;;0,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005891;;Serviço;;01/09/2024;;330,48;;15,86;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006557;;Serviço;;01/10/2024;;2,12;;0,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006605;;Serviço;;01/10/2024;;344,76;;16,55;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007282;;Serviço;;07/11/2024;;2,12;;0,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007343;;Serviço;;07/11/2024;;348,84;;16,74;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008021;;Serviço;;10/12/2024;;2,12;;0,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008079;;Serviço;;10/12/2024;;354,96;;17,04;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;145,24;;;;;;;;
Cliente:;;;;;432;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000269050;;;;;
;;;16;;;;;IRRF;;;;;;202400000002450;;Serviço;;01/04/2024;;251,25;;12,06;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002456;;Serviço;;01/04/2024;;8,16;;0,39;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003082;;Serviço;;01/05/2024;;267,33;;12,83;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003088;;Serviço;;01/05/2024;;12,24;;0,59;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003728;;Serviço;;01/06/2024;;263,31;;12,64;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003734;;Serviço;;01/06/2024;;12,24;;0,59;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004404;;Serviço;;01/07/2024;;271,35;;13,02;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004409;;Serviço;;01/07/2024;;12,24;;0,59;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005122;;Serviço;;01/08/2024;;290,51;;13,94;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005127;;Serviço;;01/08/2024;;12,24;;0,59;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005833;;Serviço;;01/09/2024;;288,42;;13,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005838;;Serviço;;01/09/2024;;12,24;;0,59;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006558;;Serviço;;01/10/2024;;296,78;;14,25;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006562;;Serviço;;01/10/2024;;12,24;;0,59;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007283;;Serviço;;07/11/2024;;288,42;;13,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007288;;Serviço;;07/11/2024;;12,24;;0,59;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008022;;Serviço;;10/12/2024;;292,60;;14,04;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008027;;Serviço;;10/12/2024;;12,84;;0,62;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;125,60;;;;;;;;
Cliente:;;;;;433;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000206059;;;;;
;;;16;;;;;IRRF;;;;;;202400000002454;;Serviço;;01/04/2024;;222,30;;10,67;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003086;;Serviço;;01/05/2024;;222,30;;10,67;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003732;;Serviço;;01/06/2024;;230,10;;11,04;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004407;;Serviço;;01/07/2024;;222,30;;10,67;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005125;;Serviço;;01/08/2024;;226,20;;10,86;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005836;;Serviço;;01/09/2024;;239,85;;11,51;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006560;;Serviço;;01/10/2024;;251,55;;12,07;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007286;;Serviço;;07/11/2024;;247,65;;11,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008025;;Serviço;;10/12/2024;;239,85;;11,51;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;100,89;;;;;;;;
Cliente:;;;;;434;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000349593;;;;;
;;;16;;;;;IRRF;;;;;;202400000002455;;Serviço;;01/04/2024;;214,20;;10,28;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003087;;Serviço;;01/05/2024;;208,08;;9,99;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003733;;Serviço;;01/06/2024;;206,04;;9,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004408;;Serviço;;01/07/2024;;206,04;;9,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005126;;Serviço;;01/08/2024;;206,04;;9,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005837;;Serviço;;01/09/2024;;204,00;;9,79;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006561;;Serviço;;01/10/2024;;210,87;;10,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007287;;Serviço;;07/11/2024;;204,48;;9,82;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008026;;Serviço;;10/12/2024;;202,35;;9,71;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;89,38;;;;;;;;
Cliente:;;;;;435;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000133310;;;;;
;;;16;;;;;IRRF;;;;;;202400000002457;;Serviço;;01/04/2024;;195,84;;9,40;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002459;;Serviço;;01/04/2024;;125,86;;6,04;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003089;;Serviço;;01/05/2024;;193,80;;9,30;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003091;;Serviço;;01/05/2024;;138,04;;6,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003735;;Serviço;;01/06/2024;;191,76;;9,20;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003737;;Serviço;;01/06/2024;;131,95;;6,33;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004410;;Serviço;;01/07/2024;;187,68;;9,01;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004412;;Serviço;;01/07/2024;;138,04;;6,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005128;;Serviço;;01/08/2024;;187,68;;9,01;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005130;;Serviço;;01/08/2024;;140,07;;6,72;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005839;;Serviço;;01/09/2024;;185,64;;8,91;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005841;;Serviço;;01/09/2024;;138,04;;6,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006563;;Serviço;;01/10/2024;;183,60;;8,81;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006564;;Serviço;;01/10/2024;;148,40;;7,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007289;;Serviço;;07/11/2024;;181,56;;8,71;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007291;;Serviço;;07/11/2024;;152,64;;7,33;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008028;;Serviço;;10/12/2024;;177,48;;8,52;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008030;;Serviço;;10/12/2024;;163,24;;7,84;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;142,14;;;;;;;;
Cliente:;;;;;436;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000510394;;;;;
;;;16;;;;;IRRF;;;;;;202400000001243;;Serviço;;01/02/2024;;14,35;;0,69;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001739;;Serviço;;01/03/2024;;16,40;;0,79;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002458;;Serviço;;01/04/2024;;18,45;;0,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003090;;Serviço;;01/05/2024;;18,45;;0,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003736;;Serviço;;01/06/2024;;18,45;;0,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004411;;Serviço;;01/07/2024;;18,45;;0,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005129;;Serviço;;01/08/2024;;18,45;;0,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005840;;Serviço;;01/09/2024;;18,45;;0,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006566;;Serviço;;01/10/2024;;18,45;;0,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007290;;Serviço;;07/11/2024;;19,26;;0,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008029;;Serviço;;10/12/2024;;19,26;;0,92;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;9,55;;;;;;;;
Cliente:;;;;;437;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000253057;;;;;
;;;16;;;;;IRRF;;;;;;202400000002460;;Serviço;;01/04/2024;;81,90;;3,93;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;3,93;;;;;;;;
Cliente:;;;;;438;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000631698;;;;;
;;;16;;;;;IRRF;;;;;;202400000002461;;Serviço;;01/04/2024;;1.389,60;;66,70;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002467;;Serviço;;01/04/2024;;69,60;;3,34;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003098;;Serviço;;01/05/2024;;64,80;;3,11;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003099;;Serviço;;01/05/2024;;1.430,40;;68,66;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003738;;Serviço;;01/06/2024;;1.142,40;;54,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003744;;Serviço;;01/06/2024;;69,60;;3,34;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003745;;Serviço;;01/06/2024;;1.437,60;;69,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004413;;Serviço;;01/07/2024;;1.132,80;;54,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004414;;Serviço;;01/07/2024;;1.452,00;;69,70;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004421;;Serviço;;01/07/2024;;72,00;;3,46;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005131;;Serviço;;01/08/2024;;1.128,00;;54,14;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005133;;Serviço;;01/08/2024;;1.473,60;;70,73;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005138;;Serviço;;01/08/2024;;80,00;;3,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005842;;Serviço;;01/09/2024;;1.132,80;;54,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005844;;Serviço;;01/09/2024;;1.464,00;;70,27;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005851;;Serviço;;01/09/2024;;77,50;;3,72;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006567;;Serviço;;01/10/2024;;1.106,40;;53,11;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006569;;Serviço;;01/10/2024;;1.476,00;;70,85;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006575;;Serviço;;01/10/2024;;80,00;;3,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007292;;Serviço;;07/11/2024;;1.101,60;;52,88;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007294;;Serviço;;07/11/2024;;1.471,20;;70,62;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007301;;Serviço;;07/11/2024;;80,00;;3,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008031;;Serviço;;10/12/2024;;1.072,80;;51,49;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008033;;Serviço;;10/12/2024;;1.461,60;;70,16;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008040;;Serviço;;10/12/2024;;80,00;;3,84;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;1.034,22;;;;;;;;
Cliente:;;;;;439;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000084352;;;;;
;;;16;;;;;IRRF;;;;;;202400000002462;;Serviço;;01/04/2024;;136,80;;6,57;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003161;;Serviço;;01/05/2024;;141,60;;6,80;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003739;;Serviço;;01/06/2024;;146,40;;7,03;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004415;;Serviço;;01/07/2024;;144,00;;6,91;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005134;;Serviço;;01/08/2024;;139,20;;6,68;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005845;;Serviço;;01/09/2024;;144,00;;6,91;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007295;;Serviço;;07/11/2024;;160,00;;7,68;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007365;;Serviço;;07/11/2024;;152,50;;7,32;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008034;;Serviço;;10/12/2024;;170,00;;8,16;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;64,06;;;;;;;;
Cliente:;;;;;440;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000267279;;;;;
;;;16;;;;;IRRF;;;;;;202400000002463;;Serviço;;01/04/2024;;110,40;;5,30;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003093;;Serviço;;01/05/2024;;127,20;;6,11;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003740;;Serviço;;01/06/2024;;136,80;;6,57;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004416;;Serviço;;01/07/2024;;151,20;;7,26;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005135;;Serviço;;01/08/2024;;156,00;;7,49;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005846;;Serviço;;01/09/2024;;163,20;;7,83;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006570;;Serviço;;01/10/2024;;148,80;;7,14;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007296;;Serviço;;07/11/2024;;153,60;;7,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000008035;;Serviço;;10/12/2024;;158,40;;7,60;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;62,67;;;;;;;;
Cliente:;;;;;441;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000260690;;;;;
;;;16;;;;;IRRF;;;;;;202400000002464;;Serviço;;01/04/2024;;129,60;;6,22;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003095;;Serviço;;01/05/2024;;132,00;;6,34;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003814;;Serviço;;01/06/2024;;144,00;;6,91;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004418;;Serviço;;01/07/2024;;153,60;;7,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005139;;Serviço;;01/08/2024;;165,00;;7,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005848;;Serviço;;01/09/2024;;172,50;;8,28;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006572;;Serviço;;01/10/2024;;190,00;;9,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007298;;Serviço;;07/11/2024;;192,50;;9,24;;;;;;;;170806
